Frequency Index - Plot 0,Magnitude - Plot 0
1143,0.0688324
1144,0.0816017
1145,0.021941
1146,0.0646885
1147,0.02775
1148,0.0752441
1149,0.070146
1150,0.0335211
1151,0.0737575
1152,0.0531708
1153,0.00401919
1154,0.0385527
1155,0.098419
1156,0.101636
1157,0.0994851
1158,0.0759519
1159,0.0225106
1160,0.10273
1161,0.0488943
1162,0.0290849
1163,0.109333
1164,0.0622575
1165,0.0769841
1166,0.0973571
1167,0.145016
1168,0.0242283
1169,0.0351246
1170,0.104506
1171,0.0526139
1172,0.0208334
1173,0.0849705
1174,0.117525
1175,0.0412341
1176,0.0938417
1177,0.0680626
1178,0.061496
1179,0.0642634
1180,0.0887775
1181,0.0802574
1182,0.0448192
1183,0.0684612
1184,0.0863623
1185,0.0637353
1186,0.0303562
1187,0.0732908
1188,0.0557798
1189,0.0616626
1190,0.0344578
1191,0.0222545
1192,0.0378649
1193,0.109346
1194,0.0306518
1195,0.0124411
1196,0.0867171
1197,0.0832875
1198,0.0606803
1199,0.0796608
1200,0.152474
1201,0.093288
1202,0.00773501
1203,0.1166
1204,0.0484325
1205,0.12133
1206,0.0395613
1207,0.0723951
1208,0.0547008
1209,0.026653
1210,0.0654984
1211,0.0199119
1212,0.0563932
1213,0.0489788
1214,0.102449
1215,0.0669065
1216,0.0613659
1217,0.103608
1218,0.0690887
1219,0.0193846
1220,0.0948448
1221,0.0500195
1222,0.0814364
1223,0.0334716
1224,0.0420552
1225,0.125545
1226,0.059036
1227,0.0398924
1228,0.103795
1229,0.0726571
1230,0.0470638
1231,0.0161454
1232,0.0301755
1233,0.0584831
1234,0.123045
1235,0.0348174
1236,0.150814
1237,0.144158
1238,0.0808809
1239,0.0852565
1240,0.0407249
1241,0.0754312
1242,0.07991
1243,0.0835499
1244,0.0439905
1245,0.0723184
1246,0.182469
1247,0.0800643
1248,0.0796939
1249,0.0713344
1250,0.111731
1251,0.040949
1252,0.0250709
1253,0.0792712
1254,0.0487908
1255,0.074254
1256,0.0948956
1257,0.116303
1258,0.174054
1259,0.0144048
1260,0.0190044
1261,0.127676
1262,0.0830505
1263,0.0932059
1264,0.0373276
1265,0.0747605
1266,0.00885089
1267,0.0191014
1268,0.0722326
1269,0.0349622
1270,0.135432
1271,0.0203093
1272,0.0977995
1273,0.163327
1274,0.104704
1275,0.0719719
1276,0.0193562
1277,0.10081
1278,0.055874
1279,0.196311
1280,0.146671
1281,0.0455206
1282,0.163879
1283,0.0759473
1284,0.152807
1285,0.170079
1286,0.0575424
1287,0.100629
1288,0.0563805
1289,0.0954786
1290,0.106272
1291,0.144843
1292,0.136262
1293,0.143517
1294,0.127071
1295,0.0776888
1296,0.0520644
1297,0.105378
1298,0.0903757
1299,0.109153
1300,0.0896521
1301,0.0988723
1302,0.0505853
1303,0.0310576
1304,0.0936641
1305,0.0974207
1306,0.0718621
1307,0.0581433
1308,0.0685772
1309,0.117618
1310,0.0949434
1311,0.0827963
1312,0.0565637
1313,0.177514
1314,0.117781
1315,0.098301
1316,0.0774807
1317,0.055446
1318,0.157683
1319,0.0764148
1320,0.0656713
1321,0.0802359
1322,0.0944317
1323,0.105059
1324,0.109161
1325,0.0284007
1326,0.0371759
1327,0.0700793
1328,0.0182232
1329,0.0513095
1330,0.0797168
1331,0.230841
1332,0.0519958
1333,0.102011
1334,0.0523897
1335,0.0397463
1336,0.064658
1337,0.11313
1338,0.0348752
1339,0.0616719
1340,0.0961453
1341,0.0592732
1342,0.0330314
1343,0.131398
1344,0.12935
1345,0.105169
1346,0.0817396
1347,0.0755112
1348,0.068453
1349,0.181927
1350,0.0461289
1351,0.0137406
1352,0.0688898
1353,0.063396
1354,0.115899
1355,0.160406
1356,0.0976726
1357,0.0682159
1358,0.0555203
1359,0.0559735
1360,0.0639507
1361,0.10981
1362,0.140662
1363,0.0829309
1364,0.0887939
1365,0.0689326
1366,0.107318
1367,0.101197
1368,0.0611543
1369,0.124483
1370,0.101046
1371,0.0423676
1372,0.114904
1373,0.118698
1374,0.169538
1375,0.117656
1376,0.143318
1377,0.0365293
1378,0.113267
1379,0.121637
1380,0.0384775
1381,0.116859
1382,0.0561022
1383,0.0683559
1384,0.106254
1385,0.186661
1386,0.17424
1387,0.0803189
1388,0.190971
1389,0.0766837
1390,0.171295
1391,0.0726747
1392,0.0991043
1393,0.118273
1394,0.0994053
1395,0.0971214
1396,0.0768324
1397,0.079168
1398,0.279864
1399,0.0661546
1400,0.236061
1401,0.134115
1402,0.191385
1403,0.107619
1404,0.145666
1405,0.133137
1406,0.237998
1407,0.164361
1408,0.169672
1409,0.132757
1410,0.166727
1411,0.120913
1412,0.120478
1413,0.117167
1414,0.16925
1415,0.124952
1416,0.133302
1417,0.0875391
1418,0.188747
1419,0.170934
1420,0.162109
1421,0.204333
1422,0.174712
1423,0.0783142
1424,0.228116
1425,0.135947
1426,0.205051
1427,0.188669
1428,0.126499
1429,0.21576
1430,0.227982
1431,0.300802
1432,0.274503
1433,0.134118
1434,0.198139
1435,0.145874
1436,0.191034
1437,0.271173
1438,0.254589
1439,0.256517
1440,0.313686
1441,0.255129
1442,0.22196
1443,0.306926
1444,0.22079
1445,0.338375
1446,0.237754
1447,0.368964
1448,0.378088
1449,0.388937
1450,0.345933
1451,0.372579
1452,0.449074
1453,0.453797
1454,0.397145
1455,0.409856
1456,0.45427
1457,0.526681
1458,0.589708
1459,0.545206
1460,0.652233
1461,0.583068
1462,0.683921
1463,0.686008
1464,0.73462
1465,0.821716
1466,0.92363
1467,1.03407
1468,1.02855
1469,1.24802
1470,1.41898
1471,1.74322
1472,2.05229
1473,2.59273
1474,3.38327
1475,5.21559
1476,10.3606
1477,1148.1
1478,10.2782
1479,5.07259
1480,3.40661
1481,2.59721
1482,1.97591
1483,1.68529
1484,1.41331
1485,1.26923
1486,1.21014
1487,1.01885
1488,0.869839
1489,0.836886
1490,0.762549
1491,0.796246
1492,0.695047
1493,0.605026
1494,0.683497
1495,0.644194
1496,0.638403
1497,0.629548
1498,0.489504
1499,0.508504
1500,0.486118
1501,0.432563
1502,0.471803
1503,0.539696
1504,0.384873
1505,0.466203
1506,0.42432
1507,0.308313
1508,0.358184
1509,0.357401
1510,0.363195
1511,0.340068
1512,0.380534
1513,0.311459
1514,0.329603
