Frequency Index - Plot 0,Magnitude - Plot 0
372,0.0318503
373,0.143741
374,0.0273873
375,0.0678038
376,0.122776
377,0.022968
378,0.124312
379,0.0696349
380,0.0395087
381,0.0903687
382,0.0778309
383,0.0529075
384,0.0759084
385,0.050907
386,0.0527055
387,0.110079
388,0.0471154
389,0.0327881
390,0.0216191
391,0.116015
392,0.108571
393,0.0348766
394,0.153807
395,0.0197428
396,0.123656
397,0.0531085
398,0.108431
399,0.081675
400,0.0723754
401,0.0957656
402,0.116194
403,0.0576742
404,0.092139
405,0.0727064
406,0.0726689
407,0.0818629
408,0.0838375
409,0.0858779
410,0.0814495
411,0.133392
412,0.127193
413,0.00852208
414,0.140062
415,0.0638346
416,0.13368
417,0.0872145
418,0.0392072
419,0.108572
420,0.166183
421,0.0562242
422,0.150268
423,0.0481108
424,0.0655829
425,0.0585217
426,0.0577092
427,0.113206
428,0.0933555
429,0.0444489
430,0.0919199
431,0.176693
432,0.0751542
433,0.0718652
434,0.0266357
435,0.145726
436,0.0277222
437,0.104447
438,0.114621
439,0.0850398
440,0.0163165
441,0.00205332
442,0.0957374
443,0.122726
444,0.0227121
445,0.0280245
446,0.0260663
447,0.119549
448,0.0894639
449,0.103721
450,0.120425
451,0.139117
452,0.0241377
453,0.148959
454,0.184392
455,0.0616438
456,0.0940502
457,0.124664
458,0.075305
459,0.066364
460,0.0984878
461,0.0495668
462,0.0734439
463,0.0267725
464,0.107174
465,0.0751644
466,0.0526231
467,0.0557317
468,0.0487098
469,0.110939
470,0.0634847
471,0.0312466
472,0.0744909
473,0.0393259
474,0.00833994
475,0.0483285
476,0.0789441
477,0.135594
478,0.110438
479,0.0174833
480,0.179741
481,0.0533131
482,0.125079
483,0.138116
484,0.0420408
485,0.111181
486,0.152497
487,0.0478619
488,0.204701
489,0.0560961
490,0.0847945
491,0.129288
492,0.106244
493,0.0914423
494,0.0405027
495,0.140354
496,0.0273258
497,0.0431435
498,0.0670872
499,0.0722028
500,0.0895569
501,0.114166
502,0.155344
503,0.0242556
504,0.0855363
505,0.0720245
506,0.158808
507,0.0604152
508,0.0341562
509,0.1126
510,0.0917862
511,0.104542
512,0.130281
513,0.0264886
514,0.0752291
515,0.147334
516,0.072934
517,0.0166615
518,0.0848239
519,0.11459
520,0.0309266
521,0.0846949
522,0.0405049
523,0.143174
524,0.0866759
525,0.0495389
526,0.135123
527,0.0584162
528,0.0391513
529,0.113718
530,0.0321786
531,0.0301042
532,0.119845
533,0.135575
534,0.0911272
535,0.0893443
536,0.0637524
537,0.0889366
538,0.0578767
539,0.0310295
540,0.104356
541,0.184384
542,0.135906
543,0.139307
544,0.138244
545,0.0405141
546,0.0307829
547,0.0954967
548,0.124056
549,0.152443
550,0.0731755
551,0.0181462
552,0.0385829
553,0.0518979
554,0.0977275
555,0.126887
556,0.0703639
557,0.0337452
558,0.119442
559,0.111103
560,0.0384974
561,0.146907
562,0.0766657
563,0.0932486
564,0.0444801
565,0.0245283
566,0.0890679
567,0.06343
568,0.0675181
569,0.00951548
570,0.115019
571,0.101093
572,0.0353089
573,0.122976
574,0.0537951
575,0.0571271
576,0.0552939
577,0.0484284
578,0.0514963
579,0.0238737
580,0.149447
581,0.0539748
582,0.0712938
583,0.00856513
584,0.0228033
585,0.0704332
586,0.0913913
587,0.107693
588,0.0634135
589,0.0392309
590,0.0752015
591,0.0864874
592,0.151171
593,0.0643218
594,0.128378
595,0.0459197
596,0.0765199
597,0.0648909
598,0.111679
599,0.0894761
600,0.0148032
601,0.0408296
602,0.0765524
603,0.0369371
604,0.118384
605,0.0677413
606,0.120533
607,0.060966
608,0.0299285
609,0.0862685
610,0.0510406
611,0.0310951
612,0.0372002
613,0.0395079
614,0.114849
615,0.0735742
616,0.0634015
617,0.0408327
618,0.107003
619,0.105064
620,0.0600861
621,0.0842755
622,0.170265
623,0.0795982
624,0.174658
625,0.116189
626,0.049838
627,0.0590283
628,0.16516
629,0.106008
630,0.0867033
631,0.0804737
632,0.0513284
633,0.131913
634,0.054154
635,0.0365066
636,0.0546051
637,0.0212309
638,0.0692292
639,0.106337
640,0.12993
641,0.038148
642,0.1227
643,0.109323
644,0.0551007
645,0.0943092
646,0.0856991
647,0.0314484
648,0.134238
649,0.075391
650,0.160932
651,0.107237
652,0.105745
653,0.0699787
654,0.0323615
655,0.159932
656,0.0967436
657,0.112834
658,0.0699517
659,0.194034
660,0.0226
661,0.0279147
662,0.0320406
663,0.0590331
664,0.0598849
665,0.0729589
666,0.0447373
667,0.0911847
668,0.0807262
669,0.0195866
670,0.151841
671,0.0724328
672,0.150728
673,0.0604874
674,0.0520049
675,0.0499744
676,0.055639
677,0.110803
678,0.12823
679,0.011322
680,0.128507
681,0.0574684
682,0.08507
683,0.0747336
684,0.093847
685,0.0644508
686,0.121745
687,0.0990862
688,0.026258
689,0.0681332
690,0.147181
